ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93225,12,2022,Elec- Agricultural,Y,0,0,
93230,10,2022,Elec- Agricultural,Y,0,0,
93230,11,2022,Elec- Agricultural,N,384,"7,323,182","19,071"
93230,12,2022,Elec- Agricultural,Y,385,"5,477,795","14,228"
93234,10,2022,Elec- Agricultural,Y,142,"8,616,685","60,681"
93234,11,2022,Elec- Agricultural,Y,0,0,
93234,12,2022,Elec- Agricultural,Y,0,0,
93239,10,2022,Elec- Agricultural,Y,0,0,
93239,11,2022,Elec- Agricultural,Y,0,0,
93239,12,2022,Elec- Agricultural,Y,0,0,
93241,10,2022,Elec- Agricultural,Y,0,0,
93241,11,2022,Elec- Agricultural,Y,0,0,
93241,12,2022,Elec- Agricultural,Y,0,0,
93242,10,2022,Elec- Agricultural,Y,0,0,
93242,11,2022,Elec- Agricultural,Y,0,0,
93242,12,2022,Elec- Agricultural,Y,0,0,
93243,10,2022,Elec- Agricultural,Y,0,0,
93243,11,2022,Elec- Agricultural,Y,0,0,
93243,12,2022,Elec- Agricultural,Y,0,0,
93245,10,2022,Elec- Agricultural,Y,0,0,
93245,11,2022,Elec- Agricultural,Y,673,"11,520,009","17,117"
93245,12,2022,Elec- Agricultural,Y,912,"11,507,752","12,618"
93249,10,2022,Elec- Agricultural,Y,0,0,
93249,11,2022,Elec- Agricultural,Y,0,0,
93249,12,2022,Elec- Agricultural,Y,0,0,
93250,10,2022,Elec- Agricultural,Y,0,0,
93250,11,2022,Elec- Agricultural,Y,0,0,
93250,12,2022,Elec- Agricultural,Y,0,0,
93251,10,2022,Elec- Agricultural,Y,0,0,
93251,11,2022,Elec- Agricultural,Y,0,0,
93251,12,2022,Elec- Agricultural,Y,0,0,
93252,10,2022,Elec- Agricultural,Y,0,0,
93252,11,2022,Elec- Agricultural,Y,0,0,
93252,12,2022,Elec- Agricultural,Y,0,0,
93254,10,2022,Elec- Agricultural,Y,0,0,
93254,11,2022,Elec- Agricultural,Y,0,0,
93254,12,2022,Elec- Agricultural,Y,0,0,
93256,10,2022,Elec- Agricultural,Y,0,0,
93256,11,2022,Elec- Agricultural,Y,0,0,
93256,12,2022,Elec- Agricultural,Y,0,0,
93262,10,2022,Elec- Agricultural,Y,0,0,
93262,11,2022,Elec- Agricultural,Y,0,0,
93262,12,2022,Elec- Agricultural,Y,0,0,
93263,10,2022,Elec- Agricultural,Y,0,0,
93263,11,2022,Elec- Agricultural,Y,0,0,
93263,12,2022,Elec- Agricultural,Y,0,0,
93266,10,2022,Elec- Agricultural,Y,0,0,
93266,11,2022,Elec- Agricultural,Y,0,0,
93266,12,2022,Elec- Agricultural,Y,0,0,
93268,10,2022,Elec- Agricultural,Y,0,0,
93268,11,2022,Elec- Agricultural,Y,0,0,
93268,12,2022,Elec- Agricultural,Y,0,0,
93272,10,2022,Elec- Agricultural,Y,0,0,
93272,11,2022,Elec- Agricultural,Y,0,0,
93272,12,2022,Elec- Agricultural,Y,0,0,
93274,10,2022,Elec- Agricultural,Y,0,0,
93274,11,2022,Elec- Agricultural,Y,0,0,
93274,12,2022,Elec- Agricultural,Y,0,0,
93276,10,2022,Elec- Agricultural,Y,0,0,
93276,11,2022,Elec- Agricultural,Y,0,0,
93276,12,2022,Elec- Agricultural,Y,0,0,
93277,10,2022,Elec- Agricultural,Y,0,0,
93277,11,2022,Elec- Agricultural,Y,0,0,
93277,12,2022,Elec- Agricultural,Y,0,0,
93280,10,2022,Elec- Agricultural,Y,"2,171",146823157,"67,629"
93280,11,2022,Elec- Agricultural,Y,0,0,
93280,12,2022,Elec- Agricultural,Y,0,0,
93286,10,2022,Elec- Agricultural,Y,0,0,
93286,11,2022,Elec- Agricultural,Y,0,0,
93286,12,2022,Elec- Agricultural,Y,0,0,
93291,10,2022,Elec- Agricultural,Y,0,0,
93291,11,2022,Elec- Agricultural,Y,0,0,
93291,12,2022,Elec- Agricultural,Y,0,0,
93292,10,2022,Elec- Agricultural,Y,0,0,
93292,11,2022,Elec- Agricultural,Y,0,0,
93292,12,2022,Elec- Agricultural,Y,0,0,
93301,10,2022,Elec- Agricultural,Y,0,0,
93301,11,2022,Elec- Agricultural,Y,0,0,
93301,12,2022,Elec- Agricultural,Y,0,0,
93304,10,2022,Elec- Agricultural,Y,0,0,
93304,11,2022,Elec- Agricultural,Y,0,0,
93304,12,2022,Elec- Agricultural,Y,0,0,
93305,10,2022,Elec- Agricultural,Y,0,0,
93305,11,2022,Elec- Agricultural,Y,0,0,
93305,12,2022,Elec- Agricultural,Y,0,0,
93306,10,2022,Elec- Agricultural,Y,0,0,
93306,11,2022,Elec- Agricultural,Y,0,0,
93306,12,2022,Elec- Agricultural,Y,0,0,
93307,10,2022,Elec- Agricultural,Y,805,"39,046,749","48,505"
93307,11,2022,Elec- Agricultural,Y,"2,390",114255589,"47,806"
93307,12,2022,Elec- Agricultural,Y,"2,438","92,446,070","37,919"
93308,10,2022,Elec- Agricultural,Y,348,"24,991,978","71,816"
93308,11,2022,Elec- Agricultural,Y,0,0,
93308,12,2022,Elec- Agricultural,Y,0,0,
93309,10,2022,Elec- Agricultural,Y,0,0,
93309,11,2022,Elec- Agricultural,Y,0,0,
93309,12,2022,Elec- Agricultural,Y,0,0,
93311,10,2022,Elec- Agricultural,Y,0,0,
93311,11,2022,Elec- Agricultural,Y,0,0,
93311,12,2022,Elec- Agricultural,Y,0,0,
93312,10,2022,Elec- Agricultural,Y,0,0,
93312,11,2022,Elec- Agricultural,Y,0,0,
93312,12,2022,Elec- Agricultural,Y,0,0,
93313,10,2022,Elec- Agricultural,Y,0,0,
93313,11,2022,Elec- Agricultural,Y,0,0,
93313,12,2022,Elec- Agricultural,Y,0,0,
93314,10,2022,Elec- Agricultural,Y,0,0,
93314,11,2022,Elec- Agricultural,Y,0,0,
93314,12,2022,Elec- Agricultural,Y,0,0,
93401,10,2022,Elec- Agricultural,Y,0,0,
93401,11,2022,Elec- Agricultural,Y,0,0,
93401,12,2022,Elec- Agricultural,Y,0,0,
93402,10,2022,Elec- Agricultural,Y,0,0,
93402,11,2022,Elec- Agricultural,Y,0,0,
93402,12,2022,Elec- Agricultural,Y,0,0,
93405,10,2022,Elec- Agricultural,Y,0,0,
93405,11,2022,Elec- Agricultural,Y,0,0,
93405,12,2022,Elec- Agricultural,Y,0,0,
93420,10,2022,Elec- Agricultural,Y,"1,188","23,198,904","19,528"
93420,11,2022,Elec- Agricultural,Y,898,"11,296,226","12,579"
93420,12,2022,Elec- Agricultural,Y,"1,035","6,876,187","6,644"
93422,10,2022,Elec- Agricultural,Y,0,0,
93422,11,2022,Elec- Agricultural,Y,0,0,
93422,12,2022,Elec- Agricultural,Y,0,0,
93426,10,2022,Elec- Agricultural,Y,0,0,
93426,11,2022,Elec- Agricultural,Y,0,0,
93426,12,2022,Elec- Agricultural,Y,0,0,
93427,10,2022,Elec- Agricultural,Y,0,0,
93427,11,2022,Elec- Agricultural,Y,0,0,
93427,12,2022,Elec- Agricultural,Y,0,0,
93428,10,2022,Elec- Agricultural,Y,0,0,
93428,11,2022,Elec- Agricultural,Y,0,0,
93428,12,2022,Elec- Agricultural,Y,0,0,
93430,10,2022,Elec- Agricultural,Y,0,0,
93430,11,2022,Elec- Agricultural,Y,0,0,
93430,12,2022,Elec- Agricultural,Y,0,0,
93432,10,2022,Elec- Agricultural,Y,0,0,
93432,11,2022,Elec- Agricultural,Y,0,0,
93432,12,2022,Elec- Agricultural,Y,0,0,
93433,10,2022,Elec- Agricultural,Y,0,0,
93433,11,2022,Elec- Agricultural,Y,0,0,
93433,12,2022,Elec- Agricultural,Y,0,0,
93434,10,2022,Elec- Agricultural,Y,0,0,
93434,11,2022,Elec- Agricultural,Y,0,0,
93434,12,2022,Elec- Agricultural,Y,0,0,
93435,10,2022,Elec- Agricultural,Y,0,0,
93435,11,2022,Elec- Agricultural,Y,0,0,
93436,10,2022,Elec- Agricultural,Y,304,"1,598,141","5,257"
93436,11,2022,Elec- Agricultural,Y,236,"802,483","3,400"
93436,12,2022,Elec- Agricultural,Y,0,0,
93437,10,2022,Elec- Agricultural,Y,0,0,
93437,11,2022,Elec- Agricultural,Y,0,0,
93437,12,2022,Elec- Agricultural,Y,0,0,
93441,10,2022,Elec- Agricultural,Y,0,0,
93441,11,2022,Elec- Agricultural,Y,0,0,
93441,12,2022,Elec- Agricultural,Y,0,0,
93442,10,2022,Elec- Agricultural,Y,0,0,
93442,11,2022,Elec- Agricultural,Y,126,"168,295","1,336"
93442,12,2022,Elec- Agricultural,Y,0,0,
93444,10,2022,Elec- Agricultural,Y,0,0,
93444,11,2022,Elec- Agricultural,Y,0,0,
93444,12,2022,Elec- Agricultural,Y,0,0,
93445,10,2022,Elec- Agricultural,Y,0,0,
93445,11,2022,Elec- Agricultural,Y,0,0,
93445,12,2022,Elec- Agricultural,Y,0,0,
93446,10,2022,Elec- Agricultural,Y,713,"2,935,462","4,117"
93446,11,2022,Elec- Agricultural,Y,521,"689,086","1,323"
93446,12,2022,Elec- Agricultural,Y,0,0,
93449,10,2022,Elec- Agricultural,Y,0,0,
93449,11,2022,Elec- Agricultural,Y,0,0,
93449,12,2022,Elec- Agricultural,Y,0,0,
93450,10,2022,Elec- Agricultural,Y,0,0,
93450,11,2022,Elec- Agricultural,Y,0,0,
93450,12,2022,Elec- Agricultural,Y,0,0,
93451,10,2022,Elec- Agricultural,Y,0,0,
93451,11,2022,Elec- Agricultural,Y,921,"12,172,196","13,216"
93451,12,2022,Elec- Agricultural,Y,0,0,
93452,10,2022,Elec- Agricultural,Y,0,0,
93452,11,2022,Elec- Agricultural,Y,0,0,
93452,12,2022,Elec- Agricultural,Y,0,0,
93453,10,2022,Elec- Agricultural,Y,0,0,
93453,11,2022,Elec- Agricultural,Y,0,0,
93453,12,2022,Elec- Agricultural,Y,0,0,
93454,10,2022,Elec- Agricultural,Y,0,0,
93454,11,2022,Elec- Agricultural,Y,0,0,
93454,12,2022,Elec- Agricultural,Y,0,0,
93455,10,2022,Elec- Agricultural,Y,0,0,
93455,11,2022,Elec- Agricultural,Y,0,0,
93455,12,2022,Elec- Agricultural,Y,0,0,
93458,10,2022,Elec- Agricultural,Y,0,0,
93458,11,2022,Elec- Agricultural,Y,0,0,
93458,12,2022,Elec- Agricultural,Y,0,0,
93460,10,2022,Elec- Agricultural,Y,237,"1,057,434","4,462"
93460,11,2022,Elec- Agricultural,Y,335,"1,347,431","4,022"
93460,12,2022,Elec- Agricultural,Y,642,"1,821,427","2,837"
93461,10,2022,Elec- Agricultural,Y,0,0,
93461,11,2022,Elec- Agricultural,Y,0,0,
93461,12,2022,Elec- Agricultural,N,50,"47,129",943
93463,10,2022,Elec- Agricultural,Y,0,0,
93463,11,2022,Elec- Agricultural,Y,0,0,
93463,12,2022,Elec- Agricultural,Y,0,0,
93465,10,2022,Elec- Agricultural,Y,250,"387,959","1,552"
93465,11,2022,Elec- Agricultural,Y,265,"229,014",864
93465,12,2022,Elec- Agricultural,Y,0,0,
93601,10,2022,Elec- Agricultural,Y,0,0,
93601,11,2022,Elec- Agricultural,Y,0,0,
93601,12,2022,Elec- Agricultural,Y,0,0,
93602,10,2022,Elec- Agricultural,Y,0,0,
93602,11,2022,Elec- Agricultural,Y,0,0,
93602,12,2022,Elec- Agricultural,Y,0,0,
93603,10,2022,Elec- Agricultural,Y,0,0,
93603,11,2022,Elec- Agricultural,Y,0,0,
93603,12,2022,Elec- Agricultural,Y,0,0,
93608,10,2022,Elec- Agricultural,Y,0,0,
93608,11,2022,Elec- Agricultural,Y,0,0,
93608,12,2022,Elec- Agricultural,Y,0,0,
93609,10,2022,Elec- Agricultural,Y,483,"12,626,880","26,143"
93609,11,2022,Elec- Agricultural,Y,0,0,
93609,12,2022,Elec- Agricultural,Y,0,0,
93610,10,2022,Elec- Agricultural,N,467,"20,283,136","43,433"
93610,11,2022,Elec- Agricultural,Y,750,"10,230,544","13,641"
93610,12,2022,Elec- Agricultural,Y,0,0,
93611,10,2022,Elec- Agricultural,Y,0,0,
93611,11,2022,Elec- Agricultural,Y,0,0,
93611,12,2022,Elec- Agricultural,Y,0,0,
93612,10,2022,Elec- Agricultural,Y,0,0,
93612,11,2022,Elec- Agricultural,Y,0,0,
93612,12,2022,Elec- Agricultural,Y,0,0,
93614,10,2022,Elec- Agricultural,Y,0,0,
93614,11,2022,Elec- Agricultural,Y,0,0,
93614,12,2022,Elec- Agricultural,Y,0,0,
93615,10,2022,Elec- Agricultural,Y,0,0,
93615,11,2022,Elec- Agricultural,Y,0,0,
93615,12,2022,Elec- Agricultural,Y,0,0,
93616,10,2022,Elec- Agricultural,Y,0,0,
93616,11,2022,Elec- Agricultural,Y,0,0,
93616,12,2022,Elec- Agricultural,Y,0,0,
93618,10,2022,Elec- Agricultural,Y,0,0,
93618,11,2022,Elec- Agricultural,Y,0,0,
93618,12,2022,Elec- Agricultural,Y,0,0,
93619,10,2022,Elec- Agricultural,Y,0,0,
93619,11,2022,Elec- Agricultural,Y,0,0,
93619,12,2022,Elec- Agricultural,Y,0,0,
93620,10,2022,Elec- Agricultural,Y,0,0,
93620,11,2022,Elec- Agricultural,Y,0,0,
93620,12,2022,Elec- Agricultural,Y,0,0,
93621,10,2022,Elec- Agricultural,Y,0,0,
93621,11,2022,Elec- Agricultural,Y,0,0,
93621,12,2022,Elec- Agricultural,Y,0,0,
93622,10,2022,Elec- Agricultural,Y,477,"10,531,145","22,078"
93622,11,2022,Elec- Agricultural,Y,712,"15,539,838","21,826"
93622,12,2022,Elec- Agricultural,Y,0,0,
93624,10,2022,Elec- Agricultural,N,111,"5,851,764","52,719"
93624,12,2022,Elec- Agricultural,N,111,"1,643,859","14,810"
93625,10,2022,Elec- Agricultural,Y,0,0,
93625,11,2022,Elec- Agricultural,Y,0,0,
93625,12,2022,Elec- Agricultural,Y,0,0,
93626,10,2022,Elec- Agricultural,Y,0,0,
93626,11,2022,Elec- Agricultural,Y,0,0,
93626,12,2022,Elec- Agricultural,Y,51,"23,381",458
93627,10,2022,Elec- Agricultural,Y,0,0,
93627,11,2022,Elec- Agricultural,Y,0,0,
93627,12,2022,Elec- Agricultural,Y,0,0,
93628,10,2022,Elec- Agricultural,Y,0,0,
93628,11,2022,Elec- Agricultural,Y,0,0,
93628,12,2022,Elec- Agricultural,Y,0,0,
93630,10,2022,Elec- Agricultural,Y,636,"14,210,415","22,343"
93630,11,2022,Elec- Agricultural,Y,0,0,
93630,12,2022,Elec- Agricultural,Y,0,0,
93631,10,2022,Elec- Agricultural,Y,906,"9,321,085","10,288"
93631,11,2022,Elec- Agricultural,Y,902,"4,930,988","5,467"
93631,12,2022,Elec- Agricultural,Y,0,0,
93635,10,2022,Elec- Agricultural,Y,992,"22,068,173","22,246"
93635,11,2022,Elec- Agricultural,Y,"1,275","20,320,361","15,938"
93635,12,2022,Elec- Agricultural,Y,"3,020","26,749,767","8,858"
93636,10,2022,Elec- Agricultural,Y,0,0,
93636,11,2022,Elec- Agricultural,Y,0,0,
93636,12,2022,Elec- Agricultural,Y,0,0,
93637,10,2022,Elec- Agricultural,N,667,"19,838,210","29,742"
93637,11,2022,Elec- Agricultural,Y,"1,070","10,146,505","9,483"
93637,12,2022,Elec- Agricultural,Y,"3,122","21,681,811","6,945"
93638,10,2022,Elec- Agricultural,Y,379,"6,462,164","17,051"
93638,11,2022,Elec- Agricultural,Y,0,0,
93638,12,2022,Elec- Agricultural,Y,0,0,
93640,10,2022,Elec- Agricultural,Y,297,"16,199,332","54,543"
93640,11,2022,Elec- Agricultural,Y,0,0,
93640,12,2022,Elec- Agricultural,Y,0,0,
93641,10,2022,Elec- Agricultural,Y,0,0,
93641,11,2022,Elec- Agricultural,Y,0,0,
93641,12,2022,Elec- Agricultural,Y,0,0,
93643,10,2022,Elec- Agricultural,Y,0,0,
93643,11,2022,Elec- Agricultural,Y,0,0,
93643,12,2022,Elec- Agricultural,Y,0,0,
93644,10,2022,Elec- Agricultural,Y,0,0,
93644,11,2022,Elec- Agricultural,Y,0,0,
93644,12,2022,Elec- Agricultural,Y,0,0,
93645,10,2022,Elec- Agricultural,Y,0,0,
93645,11,2022,Elec- Agricultural,Y,0,0,
93645,12,2022,Elec- Agricultural,Y,0,0,
93646,10,2022,Elec- Agricultural,Y,260,"1,696,370","6,525"
93646,11,2022,Elec- Agricultural,Y,0,0,
93646,12,2022,Elec- Agricultural,Y,0,0,
93647,10,2022,Elec- Agricultural,Y,575,"3,522,322","6,126"
93647,11,2022,Elec- Agricultural,Y,879,"3,314,976","3,771"
93647,12,2022,Elec- Agricultural,Y,0,0,
93648,10,2022,Elec- Agricultural,Y,0,0,
93648,11,2022,Elec- Agricultural,Y,0,0,
93648,12,2022,Elec- Agricultural,Y,0,0,
93650,10,2022,Elec- Agricultural,Y,0,0,
93650,11,2022,Elec- Agricultural,Y,0,0,
93650,12,2022,Elec- Agricultural,Y,0,0,
93651,10,2022,Elec- Agricultural,Y,0,0,
93651,11,2022,Elec- Agricultural,Y,0,0,
93651,12,2022,Elec- Agricultural,Y,0,0,
93652,10,2022,Elec- Agricultural,Y,0,0,
93652,11,2022,Elec- Agricultural,Y,0,0,
93652,12,2022,Elec- Agricultural,Y,0,0,
93653,10,2022,Elec- Agricultural,Y,0,0,
93653,11,2022,Elec- Agricultural,Y,0,0,
93653,12,2022,Elec- Agricultural,Y,0,0,
93654,10,2022,Elec- Agricultural,Y,871,"9,810,608","11,264"
93654,11,2022,Elec- Agricultural,Y,0,0,
93654,12,2022,Elec- Agricultural,Y,0,0,
93656,10,2022,Elec- Agricultural,Y,0,0,
93656,11,2022,Elec- Agricultural,Y,0,0,
93656,12,2022,Elec- Agricultural,Y,0,0,
93657,10,2022,Elec- Agricultural,N,735,"3,994,715","5,435"
93657,11,2022,Elec- Agricultural,Y,"1,644","7,352,514","4,472"
93657,12,2022,Elec- Agricultural,Y,"2,368","8,140,621","3,438"
93660,10,2022,Elec- Agricultural,Y,0,0,
93660,11,2022,Elec- Agricultural,Y,0,0,
93660,12,2022,Elec- Agricultural,Y,0,0,
93662,10,2022,Elec- Agricultural,Y,786,"6,915,501","8,798"
93662,11,2022,Elec- Agricultural,Y,"1,813","9,215,990","5,083"
93662,12,2022,Elec- Agricultural,Y,"4,309","18,359,682","4,261"
93667,10,2022,Elec- Agricultural,Y,0,0,
93667,11,2022,Elec- Agricultural,Y,0,0,
93667,12,2022,Elec- Agricultural,Y,0,0,
93668,10,2022,Elec- Agricultural,Y,0,0,
93668,11,2022,Elec- Agricultural,Y,0,0,
93668,12,2022,Elec- Agricultural,Y,0,0,
93675,10,2022,Elec- Agricultural,Y,0,0,
93675,11,2022,Elec- Agricultural,Y,0,0,
93675,12,2022,Elec- Agricultural,Y,0,0,
93701,10,2022,Elec- Agricultural,Y,0,0,
93701,11,2022,Elec- Agricultural,Y,0,0,
93701,12,2022,Elec- Agricultural,Y,0,0,
93702,10,2022,Elec- Agricultural,Y,0,0,
93702,11,2022,Elec- Agricultural,Y,0,0,
93702,12,2022,Elec- Agricultural,Y,0,0,
93703,10,2022,Elec- Agricultural,Y,0,0,
93703,11,2022,Elec- Agricultural,Y,0,0,
93703,12,2022,Elec- Agricultural,Y,0,0,
93704,10,2022,Elec- Agricultural,Y,0,0,
93704,11,2022,Elec- Agricultural,Y,0,0,
93704,12,2022,Elec- Agricultural,Y,0,0,
93705,10,2022,Elec- Agricultural,Y,0,0,
93705,11,2022,Elec- Agricultural,Y,0,0,
93705,12,2022,Elec- Agricultural,Y,0,0,
93706,10,2022,Elec- Agricultural,Y,0,0,
93706,11,2022,Elec- Agricultural,Y,"2,645","17,821,246","6,738"
93706,12,2022,Elec- Agricultural,Y,0,0,
93710,10,2022,Elec- Agricultural,Y,0,0,
93710,11,2022,Elec- Agricultural,Y,0,0,
93710,12,2022,Elec- Agricultural,Y,0,0,
93711,10,2022,Elec- Agricultural,Y,0,0,
93711,11,2022,Elec- Agricultural,Y,0,0,
93711,12,2022,Elec- Agricultural,Y,0,0,
93720,10,2022,Elec- Agricultural,Y,0,0,
93720,11,2022,Elec- Agricultural,Y,0,0,
93720,12,2022,Elec- Agricultural,Y,0,0,
93721,10,2022,Elec- Agricultural,Y,0,0,
93721,11,2022,Elec- Agricultural,Y,0,0,
93721,12,2022,Elec- Agricultural,Y,0,0,
93722,10,2022,Elec- Agricultural,Y,0,0,
93722,11,2022,Elec- Agricultural,Y,0,0,
93722,12,2022,Elec- Agricultural,Y,0,0,
93723,10,2022,Elec- Agricultural,Y,0,0,
93723,11,2022,Elec- Agricultural,Y,0,0,
93723,12,2022,Elec- Agricultural,Y,0,0,
93725,10,2022,Elec- Agricultural,Y,"2,638","21,082,587","7,992"
93725,11,2022,Elec- Agricultural,Y,0,0,
93725,12,2022,Elec- Agricultural,Y,0,0,
93726,10,2022,Elec- Agricultural,Y,0,0,
93726,11,2022,Elec- Agricultural,Y,0,0,
93726,12,2022,Elec- Agricultural,Y,0,0,
93727,10,2022,Elec- Agricultural,Y,0,0,
93727,11,2022,Elec- Agricultural,Y,0,0,
93727,12,2022,Elec- Agricultural,Y,0,0,
93728,10,2022,Elec- Agricultural,Y,0,0,
93728,11,2022,Elec- Agricultural,Y,0,0,
93728,12,2022,Elec- Agricultural,Y,0,0,
93730,10,2022,Elec- Agricultural,Y,0,0,
93730,11,2022,Elec- Agricultural,Y,0,0,
93730,12,2022,Elec- Agricultural,Y,0,0,
93737,10,2022,Elec- Agricultural,Y,0,0,
93737,11,2022,Elec- Agricultural,Y,0,0,
93737,12,2022,Elec- Agricultural,Y,0,0,
93740,10,2022,Elec- Agricultural,Y,0,0,
93740,11,2022,Elec- Agricultural,Y,0,0,
93740,12,2022,Elec- Agricultural,Y,0,0,
93741,10,2022,Elec- Agricultural,Y,0,0,
93741,11,2022,Elec- Agricultural,Y,0,0,
93741,12,2022,Elec- Agricultural,Y,0,0,
93901,10,2022,Elec- Agricultural,Y,232,"12,975,534","55,929"
93901,11,2022,Elec- Agricultural,Y,247,"7,979,404","32,305"
93901,12,2022,Elec- Agricultural,Y,0,0,
93905,10,2022,Elec- Agricultural,Y,0,0,
93905,11,2022,Elec- Agricultural,Y,0,0,
93905,12,2022,Elec- Agricultural,Y,0,0,
93906,10,2022,Elec- Agricultural,Y,0,0,
93906,11,2022,Elec- Agricultural,Y,0,0,
93906,12,2022,Elec- Agricultural,Y,0,0,
93907,10,2022,Elec- Agricultural,Y,0,0,
93907,11,2022,Elec- Agricultural,Y,0,0,
93907,12,2022,Elec- Agricultural,Y,0,0,
93908,10,2022,Elec- Agricultural,Y,0,0,
93908,11,2022,Elec- Agricultural,Y,0,0,
93908,12,2022,Elec- Agricultural,Y,0,0,
93920,10,2022,Elec- Agricultural,Y,0,0,
93920,11,2022,Elec- Agricultural,Y,0,0,
93920,12,2022,Elec- Agricultural,Y,0,0,
93923,10,2022,Elec- Agricultural,Y,0,0,
93923,11,2022,Elec- Agricultural,Y,0,0,
93923,12,2022,Elec- Agricultural,Y,0,0,
93924,10,2022,Elec- Agricultural,Y,59,"63,093","1,069"
93924,11,2022,Elec- Agricultural,Y,0,0,
93924,12,2022,Elec- Agricultural,Y,0,0,
93925,10,2022,Elec- Agricultural,Y,0,0,
93925,11,2022,Elec- Agricultural,Y,0,0,
93925,12,2022,Elec- Agricultural,Y,0,0,
93926,10,2022,Elec- Agricultural,Y,0,0,
93926,11,2022,Elec- Agricultural,Y,0,0,
93926,12,2022,Elec- Agricultural,Y,0,0,
93927,10,2022,Elec- Agricultural,Y,0,0,
93927,11,2022,Elec- Agricultural,Y,0,0,
93927,12,2022,Elec- Agricultural,Y,0,0,
93930,10,2022,Elec- Agricultural,Y,159,"2,992,631","18,822"
93930,11,2022,Elec- Agricultural,Y,0,0,
93930,12,2022,Elec- Agricultural,Y,0,0,
93932,10,2022,Elec- Agricultural,Y,0,0,
93932,11,2022,Elec- Agricultural,Y,0,0,
93932,12,2022,Elec- Agricultural,Y,0,0,
93933,10,2022,Elec- Agricultural,Y,0,0,
93933,11,2022,Elec- Agricultural,Y,0,0,
93933,12,2022,Elec- Agricultural,Y,0,0,
93940,10,2022,Elec- Agricultural,Y,0,0,
93940,11,2022,Elec- Agricultural,Y,0,0,
93940,12,2022,Elec- Agricultural,Y,0,0,
93950,10,2022,Elec- Agricultural,Y,0,0,
93950,11,2022,Elec- Agricultural,Y,0,0,
93950,12,2022,Elec- Agricultural,Y,0,0,
93960,10,2022,Elec- Agricultural,Y,309,"11,641,917","37,676"
93960,11,2022,Elec- Agricultural,Y,0,0,
93960,12,2022,Elec- Agricultural,Y,0,0,
94010,10,2022,Elec- Agricultural,Y,0,0,
94010,11,2022,Elec- Agricultural,Y,0,0,
94010,12,2022,Elec- Agricultural,Y,0,0,
94014,10,2022,Elec- Agricultural,Y,0,0,
94014,11,2022,Elec- Agricultural,Y,0,0,
94014,12,2022,Elec- Agricultural,Y,0,0,
94015,10,2022,Elec- Agricultural,Y,0,0,
94015,11,2022,Elec- Agricultural,Y,0,0,
94015,12,2022,Elec- Agricultural,Y,0,0,
94019,10,2022,Elec- Agricultural,Y,0,0,
94019,11,2022,Elec- Agricultural,Y,0,0,
94019,12,2022,Elec- Agricultural,Y,0,0,
94020,10,2022,Elec- Agricultural,Y,0,0,
94020,11,2022,Elec- Agricultural,Y,0,0,
94020,12,2022,Elec- Agricultural,Y,0,0,
94022,10,2022,Elec- Agricultural,Y,0,0,
94022,11,2022,Elec- Agricultural,Y,0,0,
94022,12,2022,Elec- Agricultural,Y,0,0,
94025,10,2022,Elec- Agricultural,Y,0,0,
